batch_id,bytes_offset
13897,53770317
13898,53773991
13899,53777887
13900,53780915
13901,53784088
13902,53787347
13903,53790717
13904,53793846
13905,53797104
13906,53800035
13907,53802949
13908,53805857
13909,53808532
13910,53811158
13911,53813723
13912,53816577
13913,53819655
13914,53823325
13915,53826819
13916,53830480
13917,53833838
13918,53837029
13919,53840747
13920,53844321
13921,53848236
13922,53851832
13923,53855397
13924,53859059
13925,53862786
13926,53866823
13927,53870620
13928,53874126
13929,53877870
13930,53881709
13931,53885855
13932,53889970
13933,53894255
13934,53897989
13935,53901546
13936,53905310
13937,53908822
13938,53912727
13939,53916156
13940,53920531
13941,53925134
13942,53929183
13943,53932682
13944,53935883
13945,53939291
13946,53942590
13947,53946104
13948,53949437
13949,53952928
13950,53956829
13951,53960015
13952,53963102
13953,53966421
13954,53969859
13955,53973162
13956,53976537
13957,53980121
13958,53983247
13959,53986431
13960,53989620
13961,53993388
13962,53997215
13963,54000997
13964,54004690
13965,54007905
13966,54011674
13967,54015170
13968,54018339
13969,54022119
13970,54026380
13971,54029904
13972,54033562
13973,54037076
13974,54040650
13975,54044309
13976,54047742
13977,54051265
13978,54054690
13979,54058596
13980,54062270
13981,54065512
13982,54068597
13983,54071822
13984,54075861
13985,54079192
13986,54082461
13987,54085829
13988,54089584
13989,54093516
13990,54097580
13991,54101447
13992,54105264
13993,54109063
13994,54112863
13995,54116538
13996,54120443
13997,54124332
13998,54127636
13999,54131482
14000,54135224
14001,54139227
14002,54143412
14003,54146965
14004,54150545
14005,54153825
14006,54157195
14007,54160665
14008,54164612
14009,54168369
14010,54171897
14011,54175361
14012,54178868
14013,54182381
14014,54185737
14015,54188957
14016,54192399
14017,54195714
14018,54199458
14019,54203305
14020,54206863
14021,54210501
14022,54214373
14023,54217976
14024,54221576
14025,54225686
14026,54229488
14027,54233443
14028,54237147
14029,54241044
14030,54244276
14031,54247932
14032,54251539
14033,54255108
14034,54258719
14035,54262058
14036,54265302
14037,54268653
14038,54272195
14039,54275785
14040,54278887
14041,54282335
14042,54285837
14043,54289399
14044,54292595
14045,54295909
14046,54299646
14047,54304632
14048,54309426
14049,54313761
14050,54317314
14051,54320951
14052,54323995
14053,54327440
14054,54330799
14055,54334564
14056,54337854
14057,54342173
14058,54346445
14059,54350911
14060,54355765
14061,54359803
14062,54363826
14063,54367537
14064,54371002
14065,54374708
14066,54377934
14067,54381478
14068,54384709
14069,54388588
14070,54393954
14071,54398601
14072,54403169
14073,54409072
14074,54413632
14075,54417635
14076,54420796
14077,54424479
14078,54428461
14079,54432306
14080,54435854
14081,54439983
14082,54443993
14083,54447681
14084,54451292
14085,54455036
14086,54458655
14087,54462430
14088,54465999
14089,54469068
14090,54472325
14091,54475564
14092,54479014
14093,54482309
14094,54485851
14095,54489190
14096,54492442
14097,54495909
14098,54499275
14099,54502509
14100,54506740
14101,54510996
14102,54515156
14103,54519416
14104,54522688
14105,54525681
14106,54529295
14107,54532358
14108,54535364
14109,54538759
14110,54542474
14111,54546122
14112,54549380
14113,54552721
14114,54555998
14115,54559135
14116,54562519
14117,54565818
14118,54569235
14119,54572543
14120,54575652
14121,54578963
14122,54582468
14123,54585820
14124,54589056
14125,54592444
14126,54595852
14127,54598642
14128,54601582
14129,54604475
14130,54607621
14131,54610658
14132,54613560
14133,54616583
14134,54619496
14135,54622537
14136,54625541
14137,54628309
14138,54631121
14139,54634015
14140,54637014
14141,54640052
14142,54642973
14143,54645882
14144,54648946
14145,54651973
14146,54654894
14147,54657742
14148,54660612
14149,54663676
14150,54666840
14151,54670817
14152,54674672
14153,54678739
14154,54682641
14155,54686356
14156,54690406
14157,54694608
14158,54698381
14159,54702399
14160,54706033
14161,54709010
14162,54712177
14163,54715746
14164,54719232
14165,54722470
14166,54725686
14167,54729027
14168,54732956
14169,54736789
14170,54740935
14171,54744490
14172,54749004
14173,54752494
14174,54756075
14175,54759628
14176,54763615
14177,54767348
14178,54770959
14179,54774035
14180,54777127
14181,54780531
14182,54784058
14183,54787704
14184,54791201
14185,54794485
14186,54797987
14187,54801342
14188,54805380
14189,54808991
14190,54812467
14191,54815890
14192,54820836
14193,54824748
14194,54828111
14195,54831461
14196,54834937
14197,54838400
14198,54841980
14199,54845455
14200,54849021
14201,54852211
14202,54855746
14203,54859973
14204,54863486
14205,54866760
14206,54870434
14207,54874136
14208,54877862
14209,54881148
14210,54884735
14211,54888387
14212,54892949
14213,54897805
14214,54902266
14215,54906857
14216,54911409
14217,54916215
14218,54920819
14219,54925471
14220,54929426
14221,54933035
14222,54936452
14223,54940113
14224,54944046
14225,54947623
14226,54951241
14227,54954978
14228,54958636
14229,54962769
14230,54966685
14231,54970041
14232,54973919
14233,54977576
14234,54981297
14235,54984776
14236,54987731
14237,54991063
14238,54994318
14239,54997721
14240,55001705
14241,55005911
14242,55009548
14243,55013379
14244,55016985
14245,55020415
14246,55024104
14247,55027816
14248,55031305
14249,55034768
14250,55038461
14251,55042497
14252,55046297
14253,55050005
14254,55053461
14255,55056663
14256,55060229
14257,55063730
14258,55067455
14259,55070951
14260,55074492
14261,55078574
14262,55083064
14263,55087412
14264,55091664
14265,55096080
14266,55100270
14267,55104506
14268,55108659
14269,55112966
14270,55117607
14271,55121917
14272,55125711
14273,55129640
14274,55133057
14275,55136621
14276,55139848
14277,55143241
14278,55146652
14279,55150306
14280,55154271
14281,55158369
14282,55162430
14283,55166996
14284,55171231
14285,55175438
14286,55179756
14287,55183993
14288,55187893
14289,55191212
14290,55194430
14291,55197831
14292,55201796
14293,55205372
14294,55208856
14295,55212953
14296,55217080
14297,55221243
14298,55224945
14299,55229348
14300,55232728
14301,55235886
14302,55239103
14303,55242034
14304,55245043
14305,55247813
14306,55250559
14307,55253380
14308,55256299
14309,55259039
14310,55262170
14311,55265223
14312,55268327
14313,55271391
14314,55274929
14315,55277823
14316,55280835
14317,55283748
14318,55286923
14319,55289769
14320,55292607
14321,55295790
14322,55299200
14323,55302141
14324,55305578
14325,55309148
14326,55312725
14327,55316713
14328,55320183
14329,55324025
14330,55327383
14331,55331013
14332,55334337
14333,55337750
14334,55341224
14335,55344473
14336,55347848
14337,55351519
14338,55355183
14339,55358884
14340,55361959
14341,55365602
14342,55369035
14343,55372192
14344,55375538
14345,55378831
14346,55382097
14347,55385137
14348,55388354
14349,55391302
14350,55394448
14351,55398091
14352,55401329
14353,55404566
14354,55407583
14355,55410362
14356,55413232
14357,55415919
14358,55418989
14359,55422018
14360,55424837
14361,55427761
14362,55430700
14363,55433449
14364,55436311
14365,55439192
14366,55442122
14367,55445022
14368,55447907
14369,55450874
14370,55453966
14371,55457053
14372,55459977
14373,55462966
14374,55465826
14375,55469108
14376,55472108
14377,55475231
14378,55478180
14379,55482326
14380,55485229
14381,55488225
14382,55491150
14383,55494190
14384,55496882
14385,55499747
14386,55502873
14387,55506026
14388,55509538
14389,55513270
14390,55516997
14391,55520527
14392,55524379
14393,55528250
14394,55532006
14395,55536024
14396,55539903
14397,55543500
14398,55547349
14399,55551276
14400,55555124
14401,55559050
14402,55562830
14403,55567113
14404,55570425
14405,55573816
14406,55577150
14407,55580343
14408,55584146
14409,55587882
14410,55591517
14411,55594859
14412,55598110
14413,55601848
14414,55605135
14415,55608820
14416,55612124
14417,55615733
14418,55619240
14419,55622507
14420,55626097
14421,55629489
14422,55632885
14423,55636023
14424,55639263
14425,55642718
14426,55646150
14427,55649597
14428,55653129
14429,55656494
14430,55659605
14431,55662819
14432,55666342
14433,55669716
14434,55673174
14435,55676297
14436,55679648
14437,55683141
14438,55686529
14439,55690092
14440,55693859
14441,55698178
14442,55701782
14443,55705434
14444,55709530
14445,55713656
14446,55717569
14447,55720876
14448,55724691
14449,55728040
14450,55732588
14451,55736453
14452,55740319
14453,55744220
14454,55747865
14455,55751329
14456,55754937
14457,55758539
14458,55762031
14459,55765767
14460,55769523
14461,55773192
14462,55777007
14463,55780776
14464,55784565
14465,55788136
14466,55791840
14467,55795587
14468,55799894
14469,55803969
14470,55807950
14471,55811573
14472,55815242
14473,55818684
14474,55822173
14475,55825913
14476,55829807
14477,55832803
14478,55836047
14479,55839219
14480,55842524
14481,55845838
14482,55848883
14483,55852429
14484,55855976
14485,55859314
14486,55862848
14487,55866089
14488,55869428
14489,55872738
14490,55875926
14491,55879307
14492,55882617
14493,55886492
14494,55890730
14495,55894316
14496,55898753
14497,55903051
14498,55907266
14499,55911779
14500,55915133
14501,55918384
14502,55922130
14503,55925575
14504,55928768
14505,55931938
14506,55935116
14507,55938542
14508,55941503
14509,55944990
14510,55947946
14511,55951157
14512,55954377
14513,55957521
14514,55961483
14515,55965459
14516,55969505
14517,55973428
14518,55977148
14519,55980777
14520,55984318
14521,55988093
14522,55992037
14523,55996144
14524,56000217
14525,56004039
14526,56007928
14527,56011295
14528,56016584
14529,56021815
14530,56026235
14531,56030540
14532,56035028
14533,56039990
14534,56044428
14535,56048170
14536,56051319
14537,56054897
14538,56059026
14539,56063480
14540,56067649
14541,56071517
14542,56075431
14543,56079416
14544,56083312
14545,56087556
14546,56092041
14547,56096794
14548,56100671
14549,56104492
14550,56108333
14551,56112459
14552,56116668
14553,56120484
14554,56124233
14555,56128235
14556,56131879
14557,56135828
14558,56139746
14559,56143157
14560,56146486
14561,56149930
14562,56153570
14563,56157392
14564,56161129
14565,56164666
14566,56168283
14567,56172023
14568,56175315
14569,56178549
14570,56182017
14571,56186609
14572,56191536
14573,56196897
14574,56203295
14575,56208980
14576,56215426
14577,56221093
14578,56227009
14579,56232683
14580,56238624
14581,56244779
14582,56250790
14583,56256531
14584,56260017
14585,56263350
14586,56267305
14587,56271179
14588,56275577
14589,56280351
14590,56285015
14591,56289543
14592,56293986
14593,56298509
14594,56303330
14595,56308110
14596,56313064
14597,56317922
14598,56322698
14599,56327666
14600,56331291
14601,56334917
14602,56339611
14603,56344558
14604,56348958
14605,56353408
14606,56356965
14607,56360202
14608,56363595
14609,56367365
14610,56370922
14611,56374550
14612,56378445
14613,56382329
14614,56386460
14615,56390067
14616,56393711
14617,56397074
14618,56400833
14619,56404450
14620,56407717
14621,56410588
14622,56413485
14623,56416456
14624,56419491
14625,56422386
14626,56425273
14627,56428126
14628,56431010
14629,56433842
14630,56436981
14631,56440269
14632,56443361
14633,56446271
14634,56449157
14635,56452087
14636,56455122
14637,56458086
14638,56461021
14639,56463909
14640,56467022
14641,56469871
14642,56472724
14643,56475506
14644,56478363
14645,56481459
14646,56484316
14647,56487019
14648,56489971
14649,56492647
14650,56495367
14651,56499064
14652,56503948
14653,56508714
14654,56513317
14655,56517948
14656,56522855
14657,56527594
14658,56532291
14659,56537039
14660,56541677
14661,56546444
14662,56551875
14663,56557309
14664,56562000
14665,56567177
14666,56572254
14667,56576499
14668,56580270
14669,56584394
14670,56589109
14671,56592978
14672,56596774
14673,56600598
14674,56604512
14675,56608441
14676,56612139
14677,56616181
14678,56620097
14679,56623951
14680,56627614
14681,56631083
14682,56634749
14683,56637951
14684,56641276
14685,56644666
14686,56648386
14687,56652875
14688,56656837
14689,56660859
14690,56664674
14691,56668373
14692,56672134
14693,56675635
14694,56679380
14695,56683901
14696,56688523
14697,56693590
14698,56698063
14699,56702382
14700,56705653
14701,56709088
14702,56713669
14703,56717958
14704,56721567
14705,56725233
14706,56728345
14707,56732653
14708,56736252
14709,56739517
14710,56742857
14711,56746327
14712,56749534
14713,56753014
14714,56756680
14715,56760206
14716,56764259
14717,56767800
14718,56771516
14719,56775110
14720,56778952
14721,56783164
14722,56787327
14723,56791400
14724,56795262
14725,56799188
14726,56803023
14727,56806961
14728,56810923
14729,56814636
14730,56818796
14731,56822668
14732,56826485
14733,56830114
14734,56833880
14735,56837633
14736,56841670
14737,56845934
14738,56849838
14739,56853890
14740,56857533
14741,56861115
14742,56865045
14743,56868818
14744,56872379
14745,56875897
14746,56879958
14747,56883078
14748,56886387
14749,56889728
14750,56893128
14751,56897170
14752,56900732
14753,56904038
14754,56907488
14755,56911039
14756,56914371
14757,56918070
14758,56921420
14759,56925028
14760,56929109
14761,56933173
14762,56936603
14763,56940133
14764,56943605
14765,56946774
14766,56950911
14767,56955268
14768,56959408
14769,56962602
14770,56966215
14771,56970035
14772,56973795
14773,56977778
14774,56981637
14775,56985733
14776,56989564
14777,56992785
14778,56995847
14779,56999658
14780,57004114
14781,57008002
14782,57011860
14783,57015780
14784,57019400
14785,57022972
14786,57027196
14787,57031592
14788,57036103
14789,57040200
14790,57045586
14791,57051047
14792,57055275
14793,57059569
14794,57063704
14795,57067587
14796,57071594
14797,57075456
14798,57079186
14799,57082908
14800,57086822
14801,57090945
14802,57094784
14803,57098735
14804,57103224
14805,57107941
14806,57112345
14807,57116772
14808,57121925
14809,57125935
14810,57129896
14811,57133737
14812,57137830
14813,57141441
14814,57145025
14815,57148779
14816,57152862
14817,57156835
14818,57160614
14819,57164288
14820,57168165
14821,57172105
14822,57176201
14823,57180211
14824,57184111
14825,57187784
14826,57191643
14827,57195776
14828,57199815
14829,57204193
14830,57208016
14831,57212242
14832,57216211
14833,57219522
14834,57222675
14835,57226101
14836,57230639
14837,57235712
14838,57240899
14839,57244442
14840,57247451
14841,57250288
14842,57253313
14843,57256198
14844,57259027
14845,57261876
14846,57264666
14847,57267507
14848,57270936
14849,57273811
14850,57276592
14851,57279428
14852,57282282
14853,57285119
14854,57287791
14855,57290474
14856,57293246
14857,57295582
14858,57298096
14859,57300879
14860,57304190
14861,57307898
14862,57311043
14863,57314450
14864,57317932
14865,57321415
14866,57324552
14867,57328080
14868,57331681
14869,57334858
14870,57338118
14871,57341249
14872,57344704
14873,57348234
14874,57351839
14875,57355160
14876,57358314
14877,57361556
14878,57364663
14879,57367948
14880,57371036
14881,57374251
14882,57377559
14883,57380789
14884,57384180
14885,57387243
14886,57390389
14887,57394048
14888,57397314
14889,57400751
14890,57404403
14891,57407871
14892,57411226
14893,57415117
14894,57418271
14895,57421574
14896,57425306
14897,57428344
14898,57431480
14899,57434879
14900,57437954
14901,57441128
14902,57444382
14903,57447882
14904,57450987
14905,57454202
14906,57457836
14907,57461368
14908,57464742
14909,57468281
14910,57471799
14911,57476364
14912,57479969
14913,57483340
14914,57487044
14915,57490758
14916,57494352
14917,57497862
14918,57501230
14919,57504989
14920,57508276
14921,57511684
14922,57515061
14923,57518588
14924,57522014
14925,57525354
14926,57528762
14927,57532310
14928,57536337
14929,57539694
14930,57543481
14931,57547040
14932,57551237
14933,57554787
14934,57558329
14935,57561935
14936,57565262
14937,57568525
14938,57572153
14939,57575774
14940,57579816
14941,57583476
14942,57586857
14943,57590227
14944,57593900
14945,57597340
14946,57600956
14947,57604479
14948,57608046
14949,57611464
14950,57614651
14951,57618061
14952,57621339
14953,57624444
14954,57627906
14955,57631174
14956,57634967
14957,57638566
14958,57642192
14959,57646228
14960,57650344
14961,57653783
14962,57657567
14963,57660838
14964,57664190
14965,57667774
14966,57671419
14967,57675078
14968,57678230
14969,57682032
14970,57685291
14971,57688889
14972,57692033
14973,57695589
14974,57699299
14975,57702812
14976,57706462
14977,57710484
14978,57714167
14979,57717599
14980,57721760
14981,57725373
14982,57729028
14983,57732671
14984,57736527
14985,57740691
14986,57744439
14987,57748160
14988,57751865
14989,57755772
14990,57759740
14991,57764234
14992,57768233
14993,57771659
14994,57775222
14995,57778871
14996,57782497
14997,57786374
14998,57790203
14999,57793873
15000,57797498
15001,57801247
15002,57804761
15003,57808360
15004,57811833
15005,57815583
15006,57819241
15007,57822757
15008,57826193
15009,57829663
15010,57833156
15011,57836713
15012,57840223
15013,57843786
15014,57847584
15015,57851786
15016,57855427
15017,57859153
15018,57862519
15019,57865990
15020,57869545
15021,57873231
15022,57876959
15023,57880724
15024,57884400
15025,57887869
15026,57891627
15027,57895289
15028,57898462
15029,57901769
15030,57905177
15031,57908733
15032,57912216
15033,57915838
15034,57919411
15035,57922766
15036,57926220
15037,57929631
15038,57933123
15039,57936621
15040,57940172
15041,57943605
15042,57947578
15043,57951136
15044,57955287
15045,57959351
15046,57963423
15047,57967000
15048,57971201
15049,57974959
15050,57978298
15051,57981936
15052,57985620
15053,57989047
15054,57992664
15055,57996144
15056,57999993
15057,58003421
15058,58007661
15059,58011608
15060,58015478
15061,58019010
15062,58022371
15063,58026400
15064,58030678
15065,58035206
15066,58039275
15067,58043343
15068,58047746
15069,58051838
15070,58056161
15071,58060307
15072,58064118
15073,58067810
15074,58071801
15075,58075793
15076,58079448
15077,58083304
15078,58087218
15079,58091055
15080,58094730
15081,58098523
15082,58102329
15083,58106259
15084,58110578
15085,58114646
15086,58117936
15087,58121683
15088,58125219
15089,58128488
15090,58131768
15091,58135205
15092,58139399
15093,58143383
15094,58146959
15095,58150636
15096,58154022
15097,58157387
15098,58160533
15099,58164075
15100,58167478
15101,58170817
15102,58174376
15103,58177887
15104,58181545
15105,58185343
15106,58189198
15107,58192591
15108,58195823
15109,58199458
15110,58202868
15111,58206273
15112,58209938
15113,58213572
15114,58216878
15115,58220738
15116,58223779
15117,58227096
15118,58230676
15119,58233849
15120,58237054
15121,58240218
15122,58243839
15123,58247510
15124,58251315
15125,58254640
15126,58258111
15127,58261458
15128,58264629
15129,58267916
15130,58270987
15131,58274201
15132,58277192
15133,58280032
15134,58282956
15135,58285693
15136,58288642
15137,58291493
15138,58294496
15139,58297474
15140,58300640
15141,58303571
15142,58306484
15143,58309502
15144,58312517
15145,58315429
15146,58318297
15147,58321115
15148,58325050
15149,58328671
15150,58332485
15151,58336230
15152,58339973
15153,58344276
15154,58347527
15155,58351040
15156,58354719
15157,58358456
15158,58362259
15159,58365801
15160,58369138
15161,58372569
15162,58375837
15163,58380266
15164,58385443
15165,58389761
15166,58394687
15167,58400008
15168,58405478
15169,58409911
15170,58414025
15171,58418370
15172,58422167
15173,58425696
15174,58429542
15175,58433805
15176,58436935
15177,58440341
15178,58444440
15179,58447858
15180,58451866
15181,58455438
15182,58459080
15183,58462639
15184,58466269
15185,58469766
15186,58473049
15187,58477553
15188,58481342
15189,58485234
15190,58488610
15191,58492196
15192,58495792
15193,58499244
15194,58502958
15195,58506789
15196,58510585
15197,58514136
15198,58517955
15199,58521954
15200,58525858
15201,58529653
15202,58533360
15203,58537149
15204,58541456
15205,58545605
15206,58549474
15207,58553216
15208,58557164
15209,58561031
15210,58564796
15211,58568990
15212,58572980
15213,58576526
15214,58580494
15215,58584471
15216,58588229
15217,58591783
15218,58595178
15219,58598462
15220,58602443
15221,58605895
15222,58609789
15223,58613478
15224,58617043
15225,58620919
15226,58624104
15227,58627532
15228,58630758
15229,58634151
15230,58638170
15231,58642260
15232,58645900
15233,58649348
15234,58652670
15235,58656118
15236,58659813
15237,58663444
15238,58667207
15239,58671821
15240,58675400
15241,58679176
15242,58682768
15243,58685918
15244,58689907
15245,58693339
15246,58697378
15247,58702365
15248,58707136
15249,58711204
15250,58714784
15251,58718238
15252,58722789
15253,58726084
15254,58729908
15255,58733897
15256,58738006
15257,58741400
15258,58744881
15259,58748312
15260,58751959
15261,58755669
15262,58759603
15263,58763332
15264,58766893
15265,58770730
15266,58775244
15267,58778941
15268,58782607
15269,58786240
15270,58789659
15271,58793504
15272,58797139
15273,58801123
15274,58804676
15275,58808519
15276,58812268
15277,58816316
15278,58819861
15279,58823430
15280,58827041
15281,58830679
15282,58834478
15283,58837660
15284,58841261
15285,58844614
15286,58848145
15287,58851396
15288,58854790
15289,58858598
15290,58862409
15291,58865448
15292,58868431
15293,58871254
15294,58874189
15295,58876889
15296,58879669
15297,58883346
15298,58886606
15299,58890185
15300,58894041
15301,58897515
15302,58901030
15303,58904770
15304,58908203
15305,58911387
15306,58914522
15307,58918169
15308,58922597
15309,58926016
15310,58929489
15311,58932553
15312,58935699
15313,58938632
15314,58941862
15315,58945301
15316,58948737
15317,58951824
15318,58954967
15319,58958035
15320,58961215
15321,58964719
15322,58967505
15323,58970732
15324,58973976
15325,58977420
15326,58980475
15327,58984090
15328,58988106
15329,58991909
15330,58995275
15331,58998644
15332,59001882
15333,59005148
15334,59008810
15335,59012821
15336,59016925
15337,59020990
15338,59024823
15339,59028796
15340,59032427
15341,59035893
15342,59039406
15343,59042997
15344,59046401
15345,59049381
15346,59052725
15347,59056042
15348,59059184
15349,59062526
15350,59065783
15351,59069279
15352,59072537
15353,59075571
15354,59079095
15355,59082677
15356,59086266
15357,59090121
15358,59093796
15359,59097934
15360,59101635
15361,59105249
15362,59108552
15363,59112270
15364,59115714
15365,59119259
15366,59123771
15367,59128094
15368,59132623
15369,59135971
15370,59139228
15371,59142492
15372,59145957
15373,59149234
15374,59153160
15375,59156460
15376,59159906
15377,59163227
15378,59166484
15379,59170283
15380,59174033
15381,59177344
15382,59180449
15383,59183820
15384,59187731
15385,59192791
15386,59197043
15387,59201126
15388,59205015
15389,59209232
15390,59213010
15391,59216516
15392,59219979
15393,59223868
15394,59228180
15395,59231903
15396,59235332
15397,59239164
15398,59242875
15399,59246783
15400,59250713
15401,59254293
15402,59257909
15403,59261233
15404,59264498
15405,59267602
15406,59270798
15407,59273912
15408,59277055
15409,59280390
15410,59283497
15411,59286681
15412,59290772
15413,59294231
15414,59297564
15415,59301105
15416,59304869
15417,59308614
15418,59312346
15419,59315911
15420,59319571
15421,59323325
15422,59327464
15423,59331319
15424,59334810
15425,59338909
15426,59343023
15427,59347034
15428,59351287
15429,59354648
15430,59357978
15431,59361354
15432,59364986
15433,59368695
15434,59372598
15435,59376493
15436,59380041
15437,59383623
15438,59386955
15439,59390409
15440,59393944
15441,59397611
15442,59402004
15443,59406582
15444,59410904
15445,59415198
15446,59419806
15447,59423403
15448,59426745
15449,59429903
15450,59433450
15451,59436999
15452,59440853
15453,59444445
15454,59448124
15455,59451744
15456,59455415
15457,59458544
15458,59461611
15459,59464884
15460,59468155
15461,59471223
15462,59474599
15463,59477510
15464,59480743
15465,59483669
15466,59486681
15467,59489388
15468,59492413
15469,59495622
15470,59498599
15471,59501662
15472,59504483
15473,59506851
15474,59509985
15475,59513243
15476,59516626
15477,59520298
15478,59523825
15479,59527551
15480,59531111
15481,59534191
15482,59537497
15483,59541510
15484,59545784
15485,59549284
15486,59552852
15487,59555848
15488,59558984
15489,59562127
15490,59565527
15491,59569906
15492,59574131
15493,59577433
15494,59580352
15495,59583614
15496,59586748
15497,59590038
15498,59593301
15499,59596268
15500,59599086
15501,59601817
15502,59604621
15503,59607359
15504,59610022
15505,59612892
15506,59616013
15507,59619087
15508,59622503
15509,59625803
15510,59629495
15511,59633859
15512,59637078
15513,59640516
15514,59643706
15515,59646960
15516,59650304
15517,59653752
15518,59657470
15519,59661581
15520,59665873
15521,59670305
15522,59674783
15523,59678324
15524,59681695
15525,59685252
15526,59688930
15527,59692331
15528,59696356
15529,59700244
15530,59704740
15531,59709362
15532,59712993
15533,59716796
15534,59720014
15535,59723398
15536,59726274
15537,59729412
15538,59732631
15539,59736378
15540,59739790
15541,59743739
15542,59747323
15543,59750605
15544,59754009
15545,59757203
15546,59760495
15547,59763861
15548,59767236
15549,59770553
15550,59773946
15551,59777196
15552,59781002
15553,59784341
15554,59787385
15555,59790621
15556,59793852
15557,59797229
15558,59800563
15559,59803851
15560,59807368
15561,59810932
15562,59815533
15563,59819914
15564,59824270
15565,59828608
15566,59832060
15567,59836087
15568,59839752
15569,59843166
15570,59847233
15571,59850436
15572,59853938
15573,59857282
15574,59860493
15575,59863949
15576,59867653
15577,59871369
15578,59874991
15579,59878909
15580,59882749
15581,59887256
15582,59892632
15583,59895986
15584,59899417
15585,59902990
15586,59906310
15587,59909742
15588,59913385
15589,59916938
15590,59920945
15591,59925236
15592,59929857
15593,59934003
15594,59937691
15595,59942292
15596,59946458
15597,59950203
15598,59953357
15599,59956693
15600,59959863
15601,59963025
15602,59966422
15603,59970283
15604,59973548
15605,59977018
15606,59981421
15607,59985327
15608,59988910
15609,59992157
15610,59995712
15611,59999805
15612,60003907
15613,60007360
15614,60010557
15615,60013965
15616,60017176
15617,60020547
15618,60023900
15619,60027319
15620,60030444
15621,60033846
15622,60037503
15623,60042396
15624,60046179
15625,60049410
15626,60053437
15627,60057427
15628,60060811
15629,60064225
15630,60067723
15631,60071026
15632,60074507
15633,60077540
15634,60080963
15635,60084254
15636,60087699
15637,60091033
15638,60094274
15639,60097303
15640,60100352
15641,60103684
15642,60106526
15643,60109336
15644,60112071
15645,60115371
15646,60118518
15647,60121515
15648,60124585
15649,60127697
15650,60131143
15651,60134582
15652,60138232
15653,60141683
15654,60145235
15655,60148567
15656,60152047
15657,60155404
15658,60159138
15659,60162158
15660,60165939
15661,60169981
15662,60174208
15663,60178673
15664,60182719
15665,60186673
15666,60191324
15667,60194679
15668,60197798
15669,60201222
15670,60204321
15671,60207577
15672,60211065
15673,60214677
15674,60218062
15675,60221984
15676,60225746
15677,60229026
15678,60232407
15679,60236238
15680,60240083
15681,60244062
15682,60248331
15683,60252608
15684,60257087
15685,60261077
15686,60265079
15687,60269377
15688,60273705
15689,60277872
15690,60281960
15691,60286405
15692,60290321
15693,60294146
15694,60297961
15695,60301870
15696,60305226
15697,60308122
15698,60311188
15699,60314672
15700,60318113
15701,60321617
15702,60324685
15703,60327448
15704,60330534
15705,60333867
15706,60336822
15707,60339802
15708,60342859
15709,60345885
15710,60349268
15711,60353069
15712,60356720
15713,60360386
15714,60363249
15715,60366234
15716,60369381
15717,60372856
15718,60377405
15719,60381044
15720,60383786
15721,60386726
15722,60389597
15723,60392700
15724,60395641
15725,60398678
15726,60401334
15727,60404415
15728,60407217
15729,60410949
15730,60414277
15731,60417364
15732,60420382
15733,60423735
15734,60427747
15735,60431777
15736,60435211
15737,60439016
15738,60442182
15739,60445840
15740,60449177
15741,60452406
15742,60455697
15743,60458825
15744,60461879
15745,60465048
15746,60468682
15747,60472619
15748,60476898
15749,60480371
15750,60484050
15751,60488144
15752,60491662
15753,60495227
15754,60498489
15755,60501693
15756,60506446
15757,60512055
15758,60517565
15759,60522784
15760,60528310
15761,60533950
15762,60538256
15763,60541543
15764,60545735
15765,60549263
15766,60552748
15767,60556266
15768,60560156
15769,60564157
15770,60568018
15771,60571257
15772,60574614
15773,60578042
15774,60581450
15775,60584845
15776,60588472
15777,60591767
15778,60595121
15779,60598554
15780,60602217
15781,60607243
15782,60611564
15783,60615767
15784,60619365
15785,60622725
15786,60626189
15787,60629534
15788,60632944
15789,60636217
15790,60641216
15791,60644401
15792,60647665
15793,60651089
15794,60654395
15795,60657784
15796,60661020
15797,60663954
15798,60666852
15799,60669806
15800,60673186
15801,60676376
15802,60679725
15803,60682739
15804,60686191
15805,60688945
15806,60692070
15807,60694965
15808,60697887
15809,60701493
15810,60705121
15811,60708576
15812,60712005
15813,60715660
15814,60718903
15815,60721907
15816,60724932
15817,60728236
15818,60731428
15819,60734606
15820,60737738
15821,60740446
15822,60743511
15823,60746702
15824,60749773
15825,60752878
15826,60755560
15827,60759296
15828,60763759
15829,60768066
15830,60772412
15831,60776554
15832,60780640
15833,60784724
15834,60789059
15835,60793224
15836,60797637
15837,60800852
15838,60804943
15839,60809148
15840,60813278
15841,60817479
15842,60821117
15843,60825443
15844,60829697
15845,60833059
15846,60836961
15847,60841336
15848,60845615
15849,60849641
15850,60855221
15851,60859545
15852,60864039
15853,60867598
15854,60871379
15855,60875134
15856,60880660
15857,60886362
15858,60890911
15859,60894994
15860,60899702
15861,60904170
15862,60907974
15863,60911603
15864,60915858
15865,60919766
15866,60923948
15867,60928280
15868,60932762
15869,60937248
15870,60941531
15871,60946052
15872,60950685
15873,60954882
15874,60959545
15875,60963954
15876,60967731
15877,60971492
15878,60975269
15879,60978996
15880,60983204
15881,60987781
15882,60991724
15883,60996139
15884,61000720
15885,61004798
15886,61009562
15887,61013803
15888,61018500
15889,61023193
15890,61027680
15891,61032501
15892,61037555
15893,61042214
15894,61046450
